USD_SGD_1.csvPrice,Tstamp,Tstamp_relative,Tstep,Is_VCD
1.7399,1061330400,474940800,5497,0
1.7389,1061416800,475027200,5498,0
1.744,1061503200,475113600,5499,0
1.7445,1061762400,475372800,5502,0
1.7546,1061848800,475459200,5503,0
1.7515,1061935200,475545600,5504,0
1.754,1062021600,475632000,5505,0
1.7517,1062108000,475718400,5506,0
1.7523,1062367200,475977600,5509,0
1.7565,1062453600,476064000,5510,0
1.7545,1062540000,476150400,5511,0
1.7567,1062626400,476236800,5512,0
1.7535,1062712800,476323200,5513,0
1.7582,1062972000,476582400,5516,0
1.755,1063058400,476668800,5517,0
1.75,1063144800,476755200,5518,0
1.7512,1063231200,476841600,5519,0
1.7517,1063317600,476928000,5520,0
1.755,1063576800,477187200,5523,0
1.7502,1063663200,477273600,5524,0
1.7538,1063749600,477360000,5525,0
1.7485,1063836000,477446400,5526,0
1.743,1063922400,477532800,5527,0
1.7263,1064181600,477792000,5530,0
1.7376,1064268000,477878400,5531,0
1.7345,1064354400,477964800,5532,0
1.7348,1064440800,478051200,5533,0
1.7325,1064527200,478137600,5534,0
1.7302,1064786400,478396800,5537,0
1.7296,1064872800,478483200,5538,0
1.7273,1064959200,478569600,5539,0
1.7258,1065045600,478656000,5540,0
1.7275,1065132000,478742400,5541,0
1.7242,1065391200,479001600,5544,0
1.7209,1065477600,479088000,5545,0
1.7224,1065564000,479174400,5546,0
1.7247,1065650400,479260800,5547,0
1.7224,1065736800,479347200,5548,0
1.724,1065996000,479606400,5551,0
1.734,1066082400,479692800,5552,0
1.7407,1066168800,479779200,5553,0
1.743,1066255200,479865600,5554,0
1.7378,1066341600,479952000,5555,0
1.7467,1066600800,480211200,5558,0
1.7403,1066687200,480297600,5559,0
1.734,1066773600,480384000,5560,0
1.743,1066860000,480470400,5561,0
1.7414,1066946400,480556800,5562,0
1.7437,1067209200,480819600,5565,0
1.7456,1067295600,480906000,5566,0
1.7366,1067382000,480992400,5567,0
1.7376,1067468400,481078800,5568,0
1.7395,1067554800,481165200,5569,0
1.7443,1067814000,481424400,5572,0
1.7425,1067900400,481510800,5573,0
1.7416,1067986800,481597200,5574,0
1.7415,1068073200,481683600,5575,0
1.7395,1068159600,481770000,5576,0
1.7338,1068418800,482029200,5579,0
1.735,1068505200,482115600,5580,0
1.731,1068591600,482202000,5581,0
1.7246,1068678000,482288400,5582,0
1.7197,1068764400,482374800,5583,0
1.725,1069023600,482634000,5586,0
1.7167,1069110000,482720400,5587,0
1.7135,1069196400,482806800,5588,0
1.718,1069282800,482893200,5589,0
1.72,1069369200,482979600,5590,0
1.7225,1069628400,483238800,5593,0
1.721,1069714800,483325200,5594,0
1.7225,1069801200,483411600,5595,0
1.7277,1069887600,483498000,5596,0
1.7235,1069974000,483584400,5597,0
1.7225,1070233200,483843600,5600,0
1.7203,1070319600,483930000,5601,0
1.7165,1070406000,484016400,5602,0
1.7147,1070492400,484102800,5603,0
1.7143,1070578800,484189200,5604,0
1.7123,1070838000,484448400,5607,0
1.7125,1070924400,484534800,5608,0
1.7147,1071010800,484621200,5609,0
1.717,1071097200,484707600,5610,0
1.708,1071183600,484794000,5611,0
1.709,1071442800,485053200,5614,0
1.7065,1071529200,485139600,5615,0
1.7077,1071615600,485226000,5616,0
1.7055,1071702000,485312400,5617,0
1.709,1071788400,485398800,5618,0
1.709,1072047600,485658000,5621,0
1.7078,1072134000,485744400,5622,0
1.7058,1072220400,485830800,5623,0
1.706,1072306800,485917200,5624,0
1.7063,1072393200,486003600,5625,0
1.702,1072652400,486262800,5628,0
1.7035,1072738800,486349200,5629,0
1.698,1072825200,486435600,5630,0
1.6987,1072911600,486522000,5631,0
1.702,1072998000,486608400,5632,0
1.6981,1073257200,486867600,5635,0
1.6972,1073343600,486954000,5636,0
1.6954,1073430000,487040400,5637,0
1.6947,1073516400,487126800,5638,0
1.6917,1073602800,487213200,5639,0
1.6923,1073862000,487472400,5642,0
1.6947,1073948400,487558800,5643,0
1.6941,1074034800,487645200,5644,0
1.6973,1074121200,487731600,5645,0
1.7026,1074207600,487818000,5646,0
1.7087,1074466800,488077200,5649,0
1.707,1074553200,488163600,5650,0
1.6975,1074639600,488250000,5651,0
1.6925,1074726000,488336400,5652,0
1.6955,1074812400,488422800,5653,0
1.6964,1075071600,488682000,5656,0
1.6955,1075158000,488768400,5657,0
1.6942,1075244400,488854800,5658,0
1.7037,1075330800,488941200,5659,0
1.6938,1075417200,489027600,5660,0
1.6946,1075676400,489286800,5663,0
1.693,1075762800,489373200,5664,0
1.6937,1075849200,489459600,5665,0
1.6925,1075935600,489546000,5666,0
1.6845,1076022000,489632400,5667,0
1.6825,1076281200,489891600,5670,0
1.676,1076367600,489978000,5671,0
1.6707,1076454000,490064400,5672,0
1.6742,1076540400,490150800,5673,0
1.6753,1076626800,490237200,5674,0
1.674,1076886000,490496400,5677,0
1.6744,1076972400,490582800,5678,0
1.6805,1077058800,490669200,5679,0
1.6848,1077145200,490755600,5680,0
1.6975,1077231600,490842000,5681,0
1.6965,1077490800,491101200,5684,0
1.6875,1077577200,491187600,5685,0
1.694,1077663600,491274000,5686,0
1.7033,1077750000,491360400,5687,0
1.6977,1077836400,491446800,5688,0
1.7027,1078095600,491706000,5691,0
1.7087,1078182000,491792400,5692,0
1.7127,1078268400,491878800,5693,0
1.7155,1078354800,491965200,5694,0
1.7128,1078441200,492051600,5695,0
1.7055,1078700400,492310800,5698,0
1.708,1078786800,492397200,5699,0
1.7128,1078873200,492483600,5700,0
1.71,1078959600,492570000,5701,0
1.712,1079046000,492656400,5702,0
1.7066,1079305200,492915600,5705,0
1.7031,1079391600,493002000,5706,0
1.6991,1079478000,493088400,5707,0
1.6886,1079564400,493174800,5708,0
1.6931,1079650800,493261200,5709,0
1.6889,1079910000,493520400,5712,0
1.6873,1079996400,493606800,5713,0
1.693,1080082800,493693200,5714,0
1.689,1080169200,493779600,5715,0
1.6917,1080255600,493866000,5716,0
1.6896,1080511200,494121600,5719,0
1.6835,1080597600,494208000,5720,0
1.6742,1080684000,494294400,5721,0
1.6708,1080770400,494380800,5722,0
1.6765,1080856800,494467200,5723,0
1.6797,1081116000,494726400,5726,0
1.6836,1081202400,494812800,5727,0
1.6748,1081288800,494899200,5728,0
1.6778,1081375200,494985600,5729,0
1.6774,1081461600,495072000,5730,0
1.666,1081720800,495331200,5733,0
1.6703,1081807200,495417600,5734,0
1.6804,1081893600,495504000,5735,0
1.6774,1081980000,495590400,5736,0
1.6765,1082066400,495676800,5737,0
1.6806,1082325600,495936000,5740,1
1.6845,1082412000,496022400,5741,0
1.6903,1082498400,496108800,5742,0
1.6963,1082584800,496195200,5743,0
1.6938,1082671200,496281600,5744,0
1.6955,1082930400,496540800,5747,0
1.6961,1083016800,496627200,5748,0
1.6991,1083103200,496713600,5749,0
1.704,1083189600,496800000,5750,0
1.703,1083276000,496886400,5751,0
1.7045,1083535200,497145600,5754,0
1.6935,1083621600,497232000,5755,0
1.6856,1083708000,497318400,5756,0
1.6888,1083794400,497404800,5757,0
1.7025,1083880800,497491200,5758,0
1.7245,1084140000,497750400,5761,0
1.72,1084226400,497836800,5762,0
1.72,1084312800,497923200,5763,0
1.7269,1084399200,498009600,5764,0
1.7245,1084485600,498096000,5765,0
1.7267,1084744800,498355200,5768,0
1.7265,1084831200,498441600,5769,0
1.7156,1084917600,498528000,5770,0
1.7188,1085004000,498614400,5771,0
1.713,1085090400,498700800,5772,0
1.7159,1085349600,498960000,5775,0
1.7111,1085436000,499046400,5776,0
1.7121,1085522400,499132800,5777,0
1.7001,1085608800,499219200,5778,0
1.6991,1085695200,499305600,5779,0
1.6975,1085954400,499564800,5782,0
1.7055,1086040800,499651200,5783,0
1.7046,1086127200,499737600,5784,0
1.7095,1086213600,499824000,5785,0
1.71,1086300000,499910400,5786,0
1.7039,1086559200,500169600,5789,0
1.7071,1086645600,500256000,5790,0
1.7144,1086732000,500342400,5791,0
1.7124,1086818400,500428800,5792,0
1.7166,1086904800,500515200,5793,0
1.718,1087164000,500774400,5796,0
1.7137,1087250400,500860800,5797,0
1.7188,1087336800,500947200,5798,0
1.7178,1087423200,501033600,5799,0
1.7155,1087509600,501120000,5800,0
1.7225,1087768800,501379200,5803,0
1.7231,1087855200,501465600,5804,0
1.7201,1087941600,501552000,5805,0
1.7115,1088028000,501638400,5806,0
1.7083,1088114400,501724800,5807,0
1.711,1088373600,501984000,5810,0
1.7166,1088460000,502070400,5811,0
1.7178,1088546400,502156800,5812,0
1.7153,1088632800,502243200,5813,0
1.7115,1088719200,502329600,5814,0
1.716,1088978400,502588800,5817,0
1.716,1089064800,502675200,5818,0
1.7077,1089151200,502761600,5819,0
1.7073,1089237600,502848000,5820,0
1.7018,1089324000,502934400,5821,0
1.6959,1089583200,503193600,5824,0
1.7006,1089669600,503280000,5825,0
1.7026,1089756000,503366400,5826,0
1.7073,1089842400,503452800,5827,0
1.6999,1089928800,503539200,5828,0
1.6997,1090188000,503798400,5831,0
1.706,1090274400,503884800,5832,0
1.7142,1090360800,503971200,5833,0
1.7167,1090447200,504057600,5834,0
1.7233,1090533600,504144000,5835,0
1.7231,1090792800,504403200,5838,0
1.7255,1090879200,504489600,5839,0
1.7283,1090965600,504576000,5840,0
1.7254,1091052000,504662400,5841,0
1.7184,1091138400,504748800,5842,0
1.7165,1091397600,505008000,5845,0
1.7193,1091484000,505094400,5846,0
1.7228,1091570400,505180800,5847,0
1.7241,1091656800,505267200,5848,0
1.7178,1091743200,505353600,5849,0
1.7161,1092002400,505612800,5852,0
1.7148,1092088800,505699200,5853,0
1.7122,1092175200,505785600,5854,0
1.7153,1092261600,505872000,5855,0
1.7136,1092348000,505958400,5856,0
1.714,1092607200,506217600,5859,0
1.713,1092693600,506304000,5860,0
1.712,1092780000,506390400,5861,0
1.7094,1092866400,506476800,5862,0
1.7075,1092952800,506563200,5863,0
1.7115,1093212000,506822400,5866,0
1.7123,1093298400,506908800,5867,0
1.7127,1093384800,506995200,5868,0
1.7136,1093471200,507081600,5869,0
1.7129,1093557600,507168000,5870,0
1.7138,1093816800,507427200,5873,0
1.7108,1093903200,507513600,5874,0
1.7065,1093989600,507600000,5875,0
1.7033,1094076000,507686400,5876,0
1.7042,1094162400,507772800,5877,0
1.7058,1094421600,508032000,5880,0
1.6993,1094508000,508118400,5881,0
1.6978,1094594400,508204800,5882,0
1.6997,1094680800,508291200,5883,0
1.6978,1094767200,508377600,5884,0
1.6968,1095026400,508636800,5887,0
1.6905,1095112800,508723200,5888,0
1.6921,1095199200,508809600,5889,0
1.6885,1095285600,508896000,5890,0
1.69,1095372000,508982400,5891,0
1.6902,1095631200,509241600,5894,0
1.6892,1095717600,509328000,5895,0
1.694,1095804000,509414400,5896,0
1.6944,1095890400,509500800,5897,0
1.6902,1095976800,509587200,5898,0
1.6925,1096236000,509846400,5901,0
1.6965,1096322400,509932800,5902,0
1.6909,1096408800,510019200,5903,0
1.6839,1096495200,510105600,5904,0
1.6818,1096581600,510192000,5905,0
1.6867,1096840800,510451200,5908,0
1.6852,1096927200,510537600,5909,0
1.6915,1097013600,510624000,5910,0
1.6904,1097100000,510710400,5911,0
1.6805,1097186400,510796800,5912,0
1.6808,1097445600,511056000,5915,0
1.6845,1097532000,511142400,5916,0
1.6843,1097618400,511228800,5917,0
1.6837,1097704800,511315200,5918,0
1.6786,1097791200,511401600,5919,0
1.6783,1098050400,511660800,5922,0
1.6738,1098136800,511747200,5923,0
1.6728,1098223200,511833600,5924,0
1.6734,1098309600,511920000,5925,0
1.6663,1098396000,512006400,5926,0
1.6629,1098655200,512265600,5929,0
1.6629,1098741600,512352000,5930,0
1.664,1098828000,512438400,5931,0
1.6631,1098914400,512524800,5932,0
1.6625,1099000800,512611200,5933,0
1.6673,1099263600,512874000,5936,0
1.6663,1099350000,512960400,5937,0
1.6654,1099436400,513046800,5938,0
1.6559,1099522800,513133200,5939,0
1.6538,1099609200,513219600,5940,0
1.6501,1099868400,513478800,5943,0
1.6544,1099954800,513565200,5944,0
1.6578,1100041200,513651600,5945,0
1.6566,1100127600,513738000,5946,0
1.6508,1100214000,513824400,5947,0
1.6511,1100473200,514083600,5950,0
1.6502,1100559600,514170000,5951,0
1.6456,1100646000,514256400,5952,0
1.6538,1100732400,514342800,5953,0
1.6463,1100818800,514429200,5954,0
1.6449,1101078000,514688400,5957,0
1.6429,1101164400,514774800,5958,0
1.6406,1101250800,514861200,5959,0
1.6401,1101337200,514947600,5960,0
1.6362,1101423600,515034000,5961,0
1.6376,1101682800,515293200,5964,0
1.6376,1101769200,515379600,5965,0
1.6311,1101855600,515466000,5966,0
1.6393,1101942000,515552400,5967,0
1.6348,1102028400,515638800,5968,0
1.6393,1102287600,515898000,5971,0
1.6361,1102374000,515984400,5972,0
1.6456,1102460400,516070800,5973,0
1.6475,1102546800,516157200,5974,0
1.6542,1102633200,516243600,5975,0
1.6467,1102892400,516502800,5978,0
1.6511,1102978800,516589200,5979,0
1.6392,1103065200,516675600,5980,0
1.6482,1103151600,516762000,5981,0
1.6452,1103238000,516848400,5982,0
1.6412,1103497200,517107600,5985,0
1.6402,1103583600,517194000,5986,0
1.6402,1103670000,517280400,5987,0
1.6378,1103756400,517366800,5988,0
1.6402,1103842800,517453200,5989,0
1.6378,1104102000,517712400,5992,0
1.6355,1104188400,517798800,5993,0
1.6381,1104274800,517885200,5994,0
1.6373,1104361200,517971600,5995,0
1.6332,1104447600,518058000,5996,0
1.6395,1104706800,518317200,5999,0
1.65,1104793200,518403600,6000,0
1.6463,1104879600,518490000,6001,0
1.6495,1104966000,518576400,6002,0
1.6485,1105052400,518662800,6003,0
1.6431,1105311600,518922000,6006,0
1.6391,1105398000,519008400,6007,0
1.6347,1105484400,519094800,6008,0
1.6307,1105570800,519181200,6009,0
1.6372,1105657200,519267600,6010,0
1.6334,1105916400,519526800,6013,0
1.6357,1106002800,519613200,6014,0
1.633,1106089200,519699600,6015,0
1.6382,1106175600,519786000,6016,0
1.6343,1106262000,519872400,6017,0
1.6327,1106521200,520131600,6020,0
1.6407,1106607600,520218000,6021,0
1.6323,1106694000,520304400,6022,0
1.6325,1106780400,520390800,6023,0
1.635,1106866800,520477200,6024,0
1.6378,1107126000,520736400,6027,0
1.6385,1107212400,520822800,6028,0
1.6353,1107298800,520909200,6029,0
1.638,1107385200,520995600,6030,0
1.6343,1107471600,521082000,6031,0
1.6418,1107730800,521341200,6034,0
1.6477,1107817200,521427600,6035,0
1.6475,1107903600,521514000,6036,0
1.6525,1107990000,521600400,6037,0
1.6478,1108076400,521686800,6038,0
1.6395,1108335600,521946000,6041,0
1.6379,1108422000,522032400,6042,0
1.6416,1108508400,522118800,6043,0
1.6404,1108594800,522205200,6044,0
1.6392,1108681200,522291600,6045,0
1.6384,1108940400,522550800,6048,0
1.6262,1109026800,522637200,6049,0
1.6279,1109113200,522723600,6050,0
1.6321,1109199600,522810000,6051,0
1.6312,1109286000,522896400,6052,0
1.6225,1109545200,523155600,6055,0
1.6225,1109631600,523242000,6056,0
1.6256,1109718000,523328400,6057,0
1.6286,1109804400,523414800,6058,0
1.6252,1109890800,523501200,6059,0
1.6263,1110150000,523760400,6062,0
1.6218,1110236400,523846800,6063,0
1.6204,1110322800,523933200,6064,0
1.6187,1110409200,524019600,6065,0
1.6191,1110495600,524106000,6066,0
1.6235,1110754800,524365200,6069,0
1.6262,1110841200,524451600,6070,0
1.6206,1110927600,524538000,6071,0
1.6233,1111014000,524624400,6072,0
1.6251,1111100400,524710800,6073,0
1.6296,1111359600,524970000,6076,0
1.6397,1111446000,525056400,6077,0
1.6433,1111532400,525142800,6078,0
1.6441,1111618800,525229200,6079,0
1.644,1111705200,525315600,6080,0
1.6511,1111960800,525571200,6083,0
1.6524,1112047200,525657600,6084,0
1.6516,1112133600,525744000,6085,0
1.6512,1112220000,525830400,6086,0
1.6582,1112306400,525916800,6087,0
1.6656,1112565600,526176000,6090,0
1.6609,1112652000,526262400,6091,0
1.6593,1112738400,526348800,6092,0
1.6594,1112824800,526435200,6093,0
1.6535,1112911200,526521600,6094,0
1.6506,1113170400,526780800,6097,0
1.6469,1113256800,526867200,6098,0
1.6436,1113343200,526953600,6099,0
1.6552,1113429600,527040000,6100,0
1.6555,1113516000,527126400,6101,0
1.6527,1113775200,527385600,6104,0
1.648,1113861600,527472000,6105,0
1.6458,1113948000,527558400,6106,0
1.6484,1114034400,527644800,6107,0
1.6467,1114120800,527731200,6108,0
1.6465,1114380000,527990400,6111,0
1.6473,1114466400,528076800,6112,0
1.6463,1114552800,528163200,6113,0
1.6467,1114639200,528249600,6114,0
1.6378,1114725600,528336000,6115,0
1.6387,1114984800,528595200,6118,0
1.6395,1115071200,528681600,6119,0
1.6344,1115157600,528768000,6120,0
1.6362,1115244000,528854400,6121,0
1.6404,1115330400,528940800,6122,0
1.6443,1115589600,529200000,6125,0
1.6456,1115676000,529286400,6126,0
1.6446,1115762400,529372800,6127,0
1.6551,1115848800,529459200,6128,0
1.658,1115935200,529545600,6129,0
1.6555,1116194400,529804800,6132,0
1.657,1116280800,529891200,6133,0
1.6501,1116367200,529977600,6134,0
1.6565,1116453600,530064000,6135,0
1.6601,1116540000,530150400,6136,0
1.6598,1116799200,530409600,6139,0
1.6558,1116885600,530496000,6140,0
1.6562,1116972000,530582400,6141,0
1.6603,1117058400,530668800,6142,0
1.6595,1117144800,530755200,6143,0
1.6613,1117404000,531014400,6146,0
1.6664,1117490400,531100800,6147,0
1.6784,1117576800,531187200,6148,0
1.6733,1117663200,531273600,6149,0
1.67,1117749600,531360000,6150,0
1.6629,1118008800,531619200,6153,0
1.6606,1118095200,531705600,6154,0
1.6633,1118181600,531792000,6155,0
1.6645,1118268000,531878400,6156,0
1.6713,1118354400,531964800,6157,0
1.6791,1118613600,532224000,6160,0
1.6787,1118700000,532310400,6161,0
1.6733,1118786400,532396800,6162,0
1.6749,1118872800,532483200,6163,0
1.6689,1118959200,532569600,6164,0
1.6744,1119218400,532828800,6167,0
1.6698,1119304800,532915200,6168,0
1.6713,1119391200,533001600,6169,1
1.6721,1119477600,533088000,6170,0
1.6743,1119564000,533174400,6171,0
1.6751,1119823200,533433600,6174,0
1.6813,1119909600,533520000,6175,0
1.6872,1119996000,533606400,6176,0
1.685,1120082400,533692800,6177,0
1.6947,1120168800,533779200,6178,0
1.6939,1120428000,534038400,6181,0
1.6953,1120514400,534124800,6182,0
1.6972,1120600800,534211200,6183,0
1.6987,1120687200,534297600,6184,0
1.702,1120773600,534384000,6185,0
1.694,1121032800,534643200,6188,0
1.6856,1121119200,534729600,6189,0
1.6917,1121205600,534816000,6190,0
1.6895,1121292000,534902400,6191,0
1.6873,1121378400,534988800,6192,0
1.6855,1121637600,535248000,6195,0
1.6885,1121724000,535334400,6196,0
1.685,1121810400,535420800,6197,0
1.6515,1121896800,535507200,6198,0
1.6595,1121983200,535593600,6199,0
1.6604,1122242400,535852800,6202,0
1.6694,1122328800,535939200,6203,0
1.6653,1122415200,536025600,6204,0
1.6644,1122501600,536112000,6205,0
1.6631,1122588000,536198400,6206,0
1.6602,1122847200,536457600,6209,0
1.6549,1122933600,536544000,6210,0
1.652,1123020000,536630400,6211,0
1.6525,1123106400,536716800,6212,0
1.654,1123192800,536803200,6213,0
1.6545,1123452000,537062400,6216,0
1.6533,1123538400,537148800,6217,0
1.6464,1123624800,537235200,6218,0
1.6465,1123711200,537321600,6219,0
1.6522,1123797600,537408000,6220,0
1.6578,1124056800,537667200,6223,0
1.6574,1124143200,537753600,6224,0
1.6631,1124229600,537840000,6225,0
1.6663,1124316000,537926400,6226,0
1.6714,1124402400,538012800,6227,0
1.667,1124661600,538272000,6230,1
1.668,1124748000,538358400,6231,0
1.6707,1124834400,538444800,6232,0
1.6723,1124920800,538531200,6233,0
1.6741,1125007200,538617600,6234,0
1.6816,1125266400,538876800,6237,0
1.6837,1125352800,538963200,6238,0
1.6814,1125439200,539049600,6239,0
1.6764,1125525600,539136000,6240,0
1.6725,1125612000,539222400,6241,0
1.672,1125871200,539481600,6244,0
1.6758,1125957600,539568000,6245,0
1.6778,1126044000,539654400,6246,0
1.6766,1126130400,539740800,6247,0
1.6739,1126216800,539827200,6248,0
1.678,1126476000,540086400,6251,0
1.6805,1126562400,540172800,6252,0
1.6784,1126648800,540259200,6253,0
1.6792,1126735200,540345600,6254,0
1.6816,1126821600,540432000,6255,0
1.6827,1127080800,540691200,6258,0
1.6838,1127167200,540777600,6259,0
1.6795,1127253600,540864000,6260,0
1.6814,1127340000,540950400,6261,0
1.6848,1127426400,541036800,6262,0
1.6877,1127685600,541296000,6265,0
1.6929,1127772000,541382400,6266,0
1.6921,1127858400,541468800,6267,0
1.6879,1127944800,541555200,6268,0
1.692,1128031200,541641600,6269,0
1.6951,1128290400,541900800,6272,0
1.6938,1128376800,541987200,6273,0
1.6917,1128463200,542073600,6274,0
1.6818,1128549600,542160000,6275,0
1.683,1128636000,542246400,6276,0
1.6843,1128895200,542505600,6279,0
1.6913,1128981600,542592000,6280,0
1.6909,1129068000,542678400,6281,0
1.6902,1129154400,542764800,6282,0
1.6877,1129240800,542851200,6283,0
1.6924,1129500000,543110400,6286,0
1.6957,1129586400,543196800,6287,0
1.693,1129672800,543283200,6288,0
1.6928,1129759200,543369600,6289,0
1.6957,1129845600,543456000,6290,0
1.6925,1130104800,543715200,6293,0
1.6894,1130191200,543801600,6294,0
1.6926,1130277600,543888000,6295,0
1.6882,1130364000,543974400,6296,0
1.6925,1130450400,544060800,6297,0
1.6938,1130713200,544323600,6300,0
1.6953,1130799600,544410000,6301,0
1.6933,1130886000,544496400,6302,0
1.6976,1130972400,544582800,6303,0
1.7016,1131058800,544669200,6304,0
1.7007,1131318000,544928400,6307,0
1.7018,1131404400,545014800,6308,0
1.7014,1131490800,545101200,6309,0
1.7031,1131577200,545187600,6310,0
1.7021,1131663600,545274000,6311,0
1.7054,1131922800,545533200,6314,0
1.7016,1132009200,545619600,6315,0
1.7033,1132095600,545706000,6316,0
1.6997,1132182000,545792400,6317,0
1.6993,1132268400,545878800,6318,0
1.6988,1132527600,546138000,6321,0
1.6979,1132614000,546224400,6322,0
1.6919,1132700400,546310800,6323,0
1.6907,1132786800,546397200,6324,0
1.6934,1132873200,546483600,6325,0
1.6909,1133132400,546742800,6328,0
1.6926,1133218800,546829200,6329,0
1.6913,1133305200,546915600,6330,0
1.6906,1133391600,547002000,6331,0
1.6894,1133478000,547088400,6332,0
1.6863,1133737200,547347600,6335,0
1.6857,1133823600,547434000,6336,0
1.685,1133910000,547520400,6337,0
1.684,1133996400,547606800,6338,0
1.6818,1134082800,547693200,6339,0
1.6805,1134342000,547952400,6342,0
1.674,1134428400,548038800,6343,0
1.6705,1134514800,548125200,6344,0
1.6677,1134601200,548211600,6345,0
1.6658,1134687600,548298000,6346,0
1.6623,1134946800,548557200,6349,0
1.6657,1135033200,548643600,6350,0
1.6688,1135119600,548730000,6351,0
1.669,1135206000,548816400,6352,0
1.6656,1135292400,548902800,6353,0
1.665,1135551600,549162000,6356,0
1.6681,1135638000,549248400,6357,0
1.6663,1135724400,549334800,6358,0
1.6648,1135810800,549421200,6359,0
1.6631,1135897200,549507600,6360,0
1.6605,1136156400,549766800,6363,0
1.6513,1136242800,549853200,6364,0
1.6441,1136329200,549939600,6365,0
1.6467,1136415600,550026000,6366,0
1.6378,1136502000,550112400,6367,0
1.6351,1136761200,550371600,6370,0
1.634,1136847600,550458000,6371,0
1.6289,1136934000,550544400,6372,0
1.6267,1137020400,550630800,6373,0
1.6279,1137106800,550717200,6374,0
1.6336,1137366000,550976400,6377,0
1.6339,1137452400,551062800,6378,0
1.6299,1137538800,551149200,6379,0
1.6292,1137625200,551235600,6380,0
1.6281,1137711600,551322000,6381,0
1.6217,1137970800,551581200,6384,0
1.6223,1138057200,551667600,6385,0
1.6237,1138143600,551754000,6386,0
1.6265,1138230000,551840400,6387,0
1.6279,1138316400,551926800,6388,0
1.6284,1138575600,552186000,6391,0
1.622,1138662000,552272400,6392,0
1.63,1138748400,552358800,6393,0
1.6338,1138834800,552445200,6394,0
1.6343,1138921200,552531600,6395,0
1.63,1139180400,552790800,6398,0
1.6284,1139266800,552877200,6399,0
1.6318,1139353200,552963600,6400,0
1.6305,1139439600,553050000,6401,0
1.6265,1139526000,553136400,6402,0
1.6292,1139785200,553395600,6405,0
1.6271,1139871600,553482000,6406,0
1.6291,1139958000,553568400,6407,0
1.6355,1140044400,553654800,6408,0
1.6332,1140130800,553741200,6409,0
1.6291,1140390000,554000400,6412,0
1.6296,1140476400,554086800,6413,0
1.6318,1140562800,554173200,6414,0
1.625,1140649200,554259600,6415,0
1.6229,1140735600,554346000,6416,0
1.6225,1140994800,554605200,6419,0
1.622,1141081200,554691600,6420,0
1.618,1141167600,554778000,6421,0
1.6139,1141254000,554864400,6422,0
1.6205,1141340400,554950800,6423,0
1.6282,1141599600,555210000,6426,0
1.6319,1141686000,555296400,6427,0
1.632,1141772400,555382800,6428,0
1.63,1141858800,555469200,6429,0
1.6279,1141945200,555555600,6430,0
1.6253,1142204400,555814800,6433,0
1.6222,1142290800,555901200,6434,0
1.6183,1142377200,555987600,6435,0
1.6179,1142463600,556074000,6436,0
1.6162,1142550000,556160400,6437,0
1.614,1142809200,556419600,6440,0
1.6174,1142895600,556506000,6441,0
1.6165,1142982000,556592400,6442,0
1.6203,1143068400,556678800,6443,0
1.6204,1143154800,556765200,6444,0
1.6189,1143410400,557020800,6447,0
1.6227,1143496800,557107200,6448,0
1.6218,1143583200,557193600,6449,0
1.6185,1143669600,557280000,6450,0
1.6159,1143756000,557366400,6451,0
1.6157,1144015200,557625600,6454,0
1.6092,1144101600,557712000,6455,0
1.6069,1144188000,557798400,6456,0
1.6066,1144274400,557884800,6457,0
1.6073,1144360800,557971200,6458,0
1.6082,1144620000,558230400,6461,0
1.6132,1144706400,558316800,6462,0
1.6122,1144792800,558403200,6463,0
1.6096,1144879200,558489600,6464,0
1.6083,1144965600,558576000,6465,0
1.6018,1145224800,558835200,6468,0
1.5981,1145311200,558921600,6469,0
1.5978,1145397600,559008000,6470,0
1.598,1145484000,559094400,6471,0
1.5954,1145570400,559180800,6472,0
1.5871,1145829600,559440000,6475,1
1.5878,1145916000,559526400,6476,0
1.589,1146002400,559612800,6477,0
1.5836,1146088800,559699200,6478,0
1.5813,1146175200,559785600,6479,0
1.5781,1146434400,560044800,6482,0
1.5781,1146520800,560131200,6483,0
1.5741,1146607200,560217600,6484,0
1.5756,1146693600,560304000,6485,0
1.5707,1146780000,560390400,6486,0
1.5675,1147039200,560649600,6489,0
1.5668,1147125600,560736000,6490,0
1.5608,1147212000,560822400,6491,0
1.5664,1147298400,560908800,6492,0
1.5664,1147384800,560995200,6493,0
1.582,1147644000,561254400,6496,0
1.5743,1147730400,561340800,6497,0
1.5801,1147816800,561427200,6498,0
1.5798,1147903200,561513600,6499,0
1.584,1147989600,561600000,6500,0
1.5833,1148248800,561859200,6503,0
1.5837,1148335200,561945600,6504,0
1.5891,1148421600,562032000,6505,0
1.5793,1148508000,562118400,6506,0
1.5802,1148594400,562204800,6507,0
1.5804,1148853600,562464000,6510,0
1.5774,1148940000,562550400,6511,0
1.5796,1149026400,562636800,6512,0
1.5817,1149112800,562723200,6513,0
1.5731,1149199200,562809600,6514,0
1.5783,1149458400,563068800,6517,0
1.5839,1149544800,563155200,6518,0
1.5867,1149631200,563241600,6519,0
1.5934,1149717600,563328000,6520,0
1.5939,1149804000,563414400,6521,0
1.5956,1150063200,563673600,6524,0
1.598,1150149600,563760000,6525,0
1.5938,1150236000,563846400,6526,0
1.5905,1150322400,563932800,6527,0
1.5951,1150408800,564019200,6528,0
1.5978,1150668000,564278400,6531,0
